Model,Metrics,Values,MetricType
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.9454702720713044,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5674153569460776,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.070229246223324,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5978393625384957,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2815716767053233,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.9678968516001523,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5165327904431285,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2265548278534197,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.744593388977978,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5380950500768473,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.956751346841349,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.446998721528012,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.456212202545769,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.226786326725998,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4328773497594742,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.20900605901616,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.318614089603528,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.8649648175548506,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.150215149669329,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8442734317221348,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.466661332729841,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.063309818425677,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.266213184629499,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2517720704399307,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.0857809591768093,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4374820930075396,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.589117868312981,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5018393141065083,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.29710917332282,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5699441096990983,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.326444848233122,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4516161622730204,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.303111433359626,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.478579251749912,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.593350204563119,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.404340452566395,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.0805875805754575,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4181031074348267,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5246648145784083,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4812658131742684,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.1269710603428287,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.144181550032308,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5699622812705663,fft
SKZFC_ART_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2451733870109587,fft
